seed,generation,child_id,parent1_id,parent2_id,morph_diff_p1,morph_diff_p2,tf_diff_p1,tf_diff_p2,activation_diff_p1,activation_diff_p2,trajectory_diff_p1,trajectory_diff_p2
1675610640,4,321,67,151,10,22,21.0641,14.9319,1,1,4447.178,3757.364
1675610640,4,322,10,277,2,16,6.0272,14.2927,1,2,1551.416,5139.4861
1675610640,4,323,218,151,12,14,11.2587,11.7376,1,1,3397.0583,2779.4898
1675610640,4,324,67,228,6,12,7.1828,10.2645,0,2,2744.3472,2493.5658
1675610640,4,325,286,171,20,16,6.6223,16.9743,0,2,2124.0918,3378.8869
1675610640,4,326,115,109,15,14,13.4616,20.1389,0,2,2447.855,3074.718
1675610640,4,327,285,12,0,18,0.2279,12.6972,0,1,45.0162,2648.0847
1675610640,4,328,18,103,12,15,28.9194,18.8171,2,0,6018.6879,3777.8829
1675610640,4,329,96,89,13,18,8.5015,17.6975,1,2,1345.3001,3193.293
1675610640,4,330,155,235,6,6,8.1528,8.2582,0,3,1653.8406,2255.8109
1675610640,4,331,243,139,7,11,5.1482,13.796,1,2,1961.7244,2148.6822
1675610640,4,332,144,89,14,19,6.1918,11.6998,1,1,3113.3503,2129.4969
1675610640,4,333,155,67,6,6,12.2728,7.0353,1,1,3383.222,1548.8708
1675610640,4,334,63,38,1,9,6.6113,14.3367,1,1,1181.4666,2316.0865
1675610640,4,335,67,82,7,10,6.7073,1.6521,1,0,1494.9804,2276.431
1675610640,4,336,128,109,15,17,17.3848,17.1975,0,1,2910.1688,2756.912
1675610640,4,337,4,155,0,10,5.6802,10.1865,1,1,399.7898,3150.3026
1675610640,4,338,63,12,5,9,11.3664,8.34,0,1,2334.1002,2320.2088
1675610640,4,339,171,67,5,9,6.0296,5.272,1,0,1658.5379,1189.4336
1675610640,4,340,226,67,12,8,12.5439,6.5434,0,2,3552.7102,1255.2974
1675610640,4,341,19,258,6,13,3.5774,24.1218,1,0,1902.1244,5362.1025
1675610640,4,342,144,109,0,10,0.0,14.0512,0,2,0.0,3163.3511
1675610640,4,343,285,19,1,10,2.2436,18.4234,0,1,478.825,2518.5739
1675610640,4,344,241,109,5,12,4.4814,16.2575,0,1,978.0486,2778.8811
1675610640,4,345,139,10,16,14,18.7647,8.3911,2,0,3049.8266,1392.3649
1675610640,4,346,32,171,11,19,4.9428,10.4794,0,1,2560.2026,2718.2532
1675610640,4,347,277,10,18,13,11.5144,7.1123,1,0,4054.2038,3171.1759
1675610640,4,348,4,286,6,16,12.5101,13.2865,2,1,3419.4105,2452.6435
1675610640,4,349,197,230,12,12,21.4959,8.4527,3,0,4323.6599,1215.6272
1675610640,4,350,185,4,16,14,4.405,9.2203,1,2,1629.0977,2938.9723
1675610640,4,351,297,96,1,9,3.6011,13.3595,1,2,622.1541,2497.054
1675610640,4,352,19,63,6,8,3.3916,10.254,1,2,2215.8336,1577.3955
1675610640,4,353,171,139,13,16,14.8498,6.7952,1,0,2385.524,1237.3903
1675610640,4,354,285,132,8,20,10.1188,39.4084,1,1,1430.0441,7818.3822
1675610640,4,355,298,109,8,10,9.0493,15.6877,1,1,1500.9674,2662.0424
1675610640,4,356,285,155,9,10,8.1454,8.1311,1,0,1467.9941,2192.109
1675610640,4,357,82,204,12,14,23.8749,20.3685,3,2,3529.2612,5594.8759
1675610640,4,358,285,218,10,15,13.8775,6.7915,0,1,2266.4828,3691.9753
