seed,generation,child_id,parent1_id,parent2_id,morph_diff_p1,morph_diff_p2,tf_diff_p1,tf_diff_p2,activation_diff_p1,activation_diff_p2,trajectory_diff_p1,trajectory_diff_p2
2740078919,4,337,7,87,10,12,4.7577,5.4409,0,1,1149.2695,1593.9257
2740078919,4,338,53,288,3,11,0.4029,5.1249,0,2,302.4707,1922.0325
2740078919,4,339,12,22,0,15,4.707,16.6371,0,0,700.4755,3330.9959
2740078919,4,340,210,89,14,16,4.3517,11.3007,2,1,1459.9012,3745.5007
2740078919,4,341,7,205,9,7,17.6083,7.0697,3,1,3585.5262,2381.7633
2740078919,4,342,89,257,12,15,13.6317,7.7509,3,3,2958.2731,2199.4227
2740078919,4,343,122,210,5,15,11.3796,1.666,3,1,2321.2673,1571.6408
2740078919,4,344,31,278,11,13,7.4614,13.5482,1,2,2452.4639,3734.5168
2740078919,4,345,40,188,20,13,13.2873,2.0404,2,0,2273.3735,886.5069
2740078919,4,346,12,214,11,13,16.3138,17.0217,3,3,5369.1725,4704.5954
2740078919,4,347,231,274,5,4,6.782,7.3661,2,1,2470.7671,1413.7217
2740078919,4,348,40,115,22,16,8.085,11.9855,1,2,3712.3023,3116.2939
2740078919,4,349,215,298,9,12,16.5347,11.63,2,3,3303.9277,3000.9636
2740078919,4,350,36,56,6,11,4.3727,3.9094,0,1,1288.622,1644.0617
2740078919,4,351,31,205,12,8,10.2462,5.6914,2,2,3507.4026,1484.5454
2740078919,4,352,170,198,13,8,0.9784,1.0806,0,0,1728.988,870.471
2740078919,4,353,237,36,9,4,6.7182,3.7478,3,1,2201.1583,1509.3013
2740078919,4,354,139,115,17,9,14.3363,15.7297,2,2,3816.8913,4496.3209
2740078919,4,355,214,31,3,19,1.6338,9.1854,0,1,546.9405,3417.59
2740078919,4,356,215,163,15,15,11.2195,11.3499,1,1,2526.9433,2527.5417
2740078919,4,357,191,163,15,11,16.7584,3.8501,1,0,1524.5404,754.6547
2740078919,4,358,171,246,9,9,2.8712,5.3778,1,2,1069.982,1192.3954
2740078919,4,359,214,190,12,11,15.4998,4.7789,2,1,4057.6948,1693.9129
2740078919,4,360,252,205,7,9,3.7283,6.2535,1,2,946.9833,1274.5142
2740078919,4,361,115,282,14,8,11.2126,2.8202,1,1,4047.6373,991.3261
2740078919,4,362,89,205,8,9,12.5622,5.2046,3,1,3504.1116,1243.6372
2740078919,4,363,109,31,14,17,5.0517,10.1517,1,2,2007.5002,3921.9656
2740078919,4,364,215,280,8,13,4.2436,6.4998,0,0,841.2754,2183.6363
2740078919,4,365,231,122,7,9,9.2072,1.3709,2,0,2830.2379,1245.4471
2740078919,4,366,22,36,9,3,7.7929,4.2275,3,2,2757.1903,1236.7758
2740078919,4,367,278,7,0,8,0.0,7.8828,0,1,0.0,1491.1265
2740078919,4,368,252,231,9,10,0.5837,2.5413,0,0,1566.105,2571.6825
2740078919,4,369,214,190,3,7,1.5993,10.9903,0,1,542.7522,2447.3367
2740078919,4,370,163,257,18,16,8.7862,4.1703,1,1,1698.2646,2175.2571
2740078919,4,371,229,190,11,14,8.3687,3.599,2,1,2901.9345,1331.9308
2740078919,4,372,246,237,7,12,2.3036,10.3804,0,2,996.6337,2588.2213
2740078919,4,373,198,7,17,11,1.0572,10.6776,0,2,1394.5399,2396.6061
2740078919,4,374,77,205,0,8,0.0,7.5458,0,1,0.0,1465.4791
2740078919,4,375,89,246,7,9,13.562,24.8764,1,1,5368.0392,6365.073
2740078919,4,376,104,7,8,11,11.9083,10.7293,1,2,3033.6309,2345.8444
2740078919,4,377,231,180,5,7,2.6145,3.3581,1,1,1939.9599,1598.2165
2740078919,4,378,109,205,0,11,0.0,6.5772,0,3,19.6746,1798.1976
2740078919,4,379,252,210,0,12,0.0,2.0547,0,2,0.0,2087.1528
2740078919,4,380,163,214,15,20,21.0998,19.0576,3,2,4526.58,4177.0875
2740078919,4,381,228,171,6,5,3.6426,1.8273,1,2,918.6634,1013.1471
2740078919,4,382,7,53,15,12,7.1356,9.6801,2,3,1869.3117,1977.1742
2740078919,4,383,173,290,15,20,6.1857,16.9552,1,2,1970.1877,4349.7256
2740078919,4,384,31,89,14,10,14.2434,6.2294,1,1,5317.6575,1839.2467
2740078919,4,385,298,22,10,11,4.7913,4.7092,1,1,758.9438,2277.3553
2740078919,4,386,89,36,9,7,15.6441,3.7283,3,1,4054.2509,1281.5402
2740078919,4,387,31,122,2,19,2.864,9.0053,0,1,803.2188,3008.4631
2740078919,4,388,280,171,17,16,17.2475,13.4838,2,1,5132.7834,4888.3432
2740078919,4,389,190,36,0,8,0.3375,3.313,0,2,158.6758,1059.8613
2740078919,4,390,122,290,3,18,9.6302,8.6048,2,2,1515.4792,3001.5365
2740078919,4,391,232,290,8,12,0.6982,10.3579,0,3,1063.8845,3705.1856
2740078919,4,392,290,12,17,12,8.9446,12.6214,1,1,3102.9766,3120.0316
2740078919,4,393,163,109,9,12,8.7219,5.9893,2,1,1574.7901,1246.3306
2740078919,4,394,190,280,16,16,4.7315,6.0145,1,1,1166.401,3883.197
2740078919,4,395,252,89,6,9,2.6672,12.3178,2,1,1563.764,2839.551
2740078919,4,396,280,232,12,20,1.7981,9.6392,0,2,1482.4939,5410.309
2740078919,4,397,31,290,14,17,7.1386,7.4092,0,1,2735.5588,2889.2942
2740078919,4,398,204,190,10,9,3.8495,5.9251,2,1,2025.0749,1970.2624
2740078919,4,399,237,186,23,21,12.1221,38.4011,2,1,5358.3168,7874.312
2740078919,4,400,204,215,12,17,6.8944,10.9987,2,1,2224.477,3032.0183
2740078919,5,401,186,288,16,7,37.2301,4.6116,3,1,6049.7881,1237.0145
2740078919,5,402,205,376,9,10,5.8043,2.03,1,1,1307.3445,1127.4065
2740078919,5,403,369,252,10,9,13.0647,1.4846,2,0,2539.9481,1454.1506
2740078919,5,404,36,108,10,8,1.5821,3.5927,0,2,1745.1137,2336.8408
2740078919,5,405,379,308,0,14,0.0,2.378,0,2,0.0,1143.6578
2740078919,5,406,215,379,11,8,7.5315,2.9863,1,0,2124.9416,2185.4409
2740078919,5,407,379,280,0,11,0.0,6.7391,0,1,0.0,3848.5353
2740078919,5,408,7,186,8,20,5.9857,29.6397,0,1,1244.0588,4892.8943
2740078919,5,409,390,56,9,15,0.392,3.4028,1,1,1666.3431,2700.2926
